Date,Tmax,Tmin,Tmean,RHmax,RHmin,RHmean,RAD
07/17/2023,26.261818181818175,18.13636363636364,22.026340655667976,67.31636363636363,37.50727272727273,50.90829981521533,4.5168175583005254
07/18/2023,30.9090909090909,18.211111111111105,24.566509585877913,72.63148148148147,30.841818181818184,49.2534430440583,4.576208896170301
07/19/2023,35.63818181818181,20.425454545454556,25.69721342492466,77.63272727272728,30.09636363636363,57.61991371190716,4.161885870453959
07/20/2023,28.42,20.189090909090915,23.40230563772812,72.66181818181818,43.82727272727273,58.955550859980725,5.196550802813401
07/21/2023,30.251851851851853,19.52,24.742311355281004,75.36415094339623,38.73148148148148,56.17956325629827,4.861927115950575
07/22/2023,33.21666666666667,20.285454545454545,24.01904094265046,77.18545454545456,33.47407407407407,62.87093756818942,3.3039069689942275
07/23/2023,32.5,19.71090909090909,25.809290443400368,78.32545454545456,32.833333333333336,55.652591653477614,4.427132662416974
07/24/2023,32.76111111111111,20.923636363636376,25.746719367588934,74.32592592592592,36.50925925925925,61.96909311877317,4.183119386649816
07/25/2023,37.19444444444444,21.23333333333334,29.021698002723433,84.71851851851851,32.50727272727272,59.15581900492483,4.167886069880621
07/26/2023,35.903703703703705,21.252727272727277,27.965152122814146,91.62037037037037,42.32222222222223,67.3418871515262,4.543266971491224
07/27/2023,38.51666666666666,23.93272727272728,30.40640150479363,84.14814814814814,38.43148148148148,64.54826128388065,4.151604337172521
07/28/2023,35.2962962962963,22.16363636363636,26.50404460243673,77.50727272727272,45.5111111111111,66.41169316904346,3.678142297451
07/29/2023,30.227272727272727,20.23272727272727,24.68928654883536,74.98727272727271,37.50000000000001,56.84502672334502,4.510263182866555
07/30/2023,30.029629629629635,19.838181818181816,24.083689261092864,73.50909090909092,32.120370370370374,51.89159708717132,4.936722970372566
07/31/2023,32.0290909090909,19.44727272727273,25.816168631902844,71.58727272727273,29.04444444444444,47.249681943857496,4.276664370646736
08/01/2023,34.67999999999999,20.52777777777778,26.583016796347398,72.11636363636363,35.25272727272728,54.018276503067305,3.9061620316996817
08/02/2023,36.67037037037037,22.572222222222223,28.08581787246266,86.84363636363636,37.39818181818182,65.59099159492105,3.630958787692404
08/03/2023,37.89818181818182,22.36545454545455,29.431403396834074,88.03999999999996,30.298181818181817,62.09132940009888,3.9935242039083287
08/04/2023,34.57272727272727,20.43333333333333,26.974013528779732,88.85283018867926,39.37454545454545,63.17105432227663,3.475463791849472
08/05/2023,31.98,22.996296296296308,26.611356330601616,72.49814814814815,41.13454545454547,57.923851559068964,4.41790472683743
08/06/2023,23.6909090909091,20.70925925925926,22.01797907983306,87.16727272727272,66.00727272727273,77.10975931035817,1.9691499486741126
08/07/2023,31.87454545454545,19.95,24.979301657537913,84.10555555555558,29.95272727272728,60.432691779705735,4.899106901153108
08/08/2023,32.27818181818182,19.18703703703704,25.55402512005055,74.02222222222221,30.718181818181822,51.19762480933523,4.367949959415942
08/09/2023,29.685185185185176,20.05818181818182,24.532951665962333,70.32407407407406,43.79074074074075,57.319324582991534,4.890345365221266
08/10/2023,27.69629629629629,20.443636363636365,23.641852901450935,77.62545454545456,38.214814814814815,55.42621984128957,3.8684411647805983
08/11/2023,33.962962962962955,20.61090909090908,24.514478335446345,84.64363636363638,36.5537037037037,68.90690368271171,3.343136955686944
08/12/2023,30.76181818181818,19.346296296296305,24.66873581314926,81.56727272727272,38.32363636363636,58.67682416177084,3.9485382169188723
08/13/2023,25.55090909090909,19.965454545454552,21.613340708147927,87.22363636363639,57.61454545454545,73.70839800797143,2.86131125581652
08/14/2023,23.374074074074077,18.914545454545458,20.447187626884098,89.93888888888885,57.62037037037037,77.91340998168725,3.15768512369621
08/15/2023,31.185454545454544,16.65272727272727,23.924798711755237,78.08703703703705,36.298148148148144,57.208200849070415,4.850928522911121
08/16/2023,33.17818181818181,20.06111111111111,26.433075474262917,74.85555555555555,38.98,57.894254184881746,4.530449377411737
08/17/2023,26.7,19.39444444444444,22.574224884889368,85.92407407407407,37.03333333333333,53.17313167220468,4.861059319052458
08/18/2023,29.554545454545465,17.23518518518519,23.25988388119643,87.5309090909091,37.65090909090909,58.801347022315035,4.5367388985851305
08/19/2023,35.67222222222222,20.77407407407408,27.37361202951031,78.56363636363635,44.68909090909091,60.55852511994431,4.59954084738409
08/20/2023,28.46909090909091,19.789090909090906,24.519026386368473,71.70727272727271,42.130909090909086,56.25409492795054,4.670524828534308
08/21/2023,27.603773584905657,20.303636363636368,22.866665037025992,81.76666666666667,59.25283018867925,68.46202851594977,3.9835402271839926
08/22/2023,39.11636363636365,22.049999999999983,29.836433987123073,87.68909090909091,45.7320754716981,68.7994329402861,4.665379936197888
08/23/2023,38.5709090909091,26.701818181818197,31.814381983434487,88.84909090909089,43.82909090909092,68.46616990838893,4.241634202598274
08/24/2023,32.503773584905666,20.93703703703704,26.155105609002245,87.95636363636365,52.39433962264151,74.69704847214282,5.44174971973904
08/25/2023,34.57037037037036,21.17636363636363,26.781737335067934,87.23636363636365,40.466037735849056,63.21020997505823,4.5327285307569145
08/26/2023,25.352727272727265,19.752727272727277,21.747496568087218,71.53703703703702,47.66181818181818,59.73794505072601,4.488781232934366
08/27/2023,27.934545454545454,17.258181818181818,22.34054228365139,74.5925925925926,41.25185185185186,57.3932730918703,6.1626742136260555
08/28/2023,32.403703703703705,20.069090909090907,25.661455821546063,75.3618181818182,41.256363636363645,57.86914852655623,4.366993856697737
08/29/2023,30.683636363636367,20.135849056603774,24.559911143151503,76.98518518518519,37.31818181818182,58.08289313700307,4.013652132830301
08/30/2023,28.787272727272725,19.39622641509434,23.284663921136445,64.6622641509434,36.78909090909092,53.4159877694086,4.4891733756687895
08/31/2023,30.544444444444448,18.685185185185187,24.0018051634356,70.9537037037037,25.57592592592593,48.095339347023106,4.3935689744895186
09/01/2023,34.48909090909091,19.64909090909092,26.21757760818466,62.50000000000001,35.767272727272726,49.159814607657104,4.190230105410237
09/02/2023,33.38545454545454,22.725454545454543,28.13137773689866,60.963636363636354,39.058181818181815,51.466574854368126,3.7261696141436467
09/03/2023,38.39090909090909,24.33454545454545,30.483570376999413,64.01090909090908,30.63148148148148,48.887666824106525,4.706956153180855
09/04/2023,39.03888888888888,24.046296296296298,31.218975121739682,63.11296296296296,23.485454545454548,43.420214725875105,4.278958148261249
09/05/2023,34.33272727272727,25.14074074074073,29.067613874595004,69.46363636363637,43.96363636363636,57.82067003090793,3.385455827463328
09/06/2023,23.039999999999992,19.7,20.7852236612778,78.52592592592592,62.34181818181818,69.84140002706862,1.581815781363989
09/07/2023,21.976363636363637,18.10727272727272,19.73254196324746,73.27962962962962,50.10727272727272,62.88255809392806,2.321276921765018
09/08/2023,27.65818181818182,16.622222222222224,21.813730689448494,74.59636363636363,35.01132075471698,54.21891264297336,4.119363043837196
09/09/2023,26.2,18.78727272727272,21.35342995169082,84.03888888888886,47.95818181818182,64.2489119248266,3.632461188708317
09/10/2023,25.160000000000007,18.514814814814816,20.796650066428576,86.04727272727273,44.51636363636363,65.28917948972912,4.818697538013385
09/11/2023,25.668518518518518,16.666037735849056,20.84270625312463,73.22363636363637,32.16,53.982266968288286,3.8795775272707393
09/12/2023,22.042592592592587,17.069811320754717,19.3115017000743,78.44545454545452,43.26545454545455,61.742718682587416,4.471659052739462
09/13/2023,22.62909090909091,16.341509433962262,19.52144132050613,91.15818181818182,30.303703703703704,52.75605660101148,4.435010399026968
09/14/2023,30.09629629629629,16.558181818181815,23.00391961728303,72.95849056603775,31.574074074074076,49.36463500191967,3.930850184934117
09/15/2023,23.09444444444444,18.78,20.59346735056333,80.56481481481481,43.15370370370371,67.4823246409957,2.0066225207715283
09/16/2023,25.03148148148147,16.663636363636364,20.195507550208127,80.32363636363637,44.16851851851852,61.39470162384027,3.754879645337122
09/17/2023,26.06363636363637,16.62181818181818,20.37899235726143,74.14629629629628,36.75454545454546,58.356396588250576,3.792986000534167
09/18/2023,27.776363636363637,16.642592592592592,21.692341655549207,73.74000000000001,31.91851851851852,53.03288584505157,3.5483889012942655
09/19/2023,30.77547169811321,18.38888888888889,23.26846305549341,69.39454545454547,40.34339622641509,56.73975939322125,3.930815599686235
09/20/2023,33.10925925925926,18.98333333333333,25.043293586673407,75.4462962962963,33.36727272727273,54.60251439746107,3.7169242722408278
09/21/2023,30.961818181818188,20.32363636363636,24.513033424206522,75.53703703703704,32.04727272727273,55.96020864924884,3.344493597978389
09/22/2023,25.10555555555556,20.216363636363635,21.904396660065238,74.66481481481482,55.8574074074074,66.10819689926333,2.4207767789170127
09/23/2023,25.97037037037037,19.72909090909091,21.782202335081745,86.38363636363634,58.8,75.93776960195336,2.758585412620558
09/24/2023,25.86296296296296,18.85454545454545,21.212384689111513,87.63636363636367,54.50925925925926,74.37072751026811,4.259010937218802
09/25/2023,21.279629629629625,18.765454545454546,19.67648958825333,86.81636363636365,72.44814814814814,82.52693293338085,0.758149000969508
09/26/2023,21.42,17.861818181818183,19.450447156829433,88.47169811320757,69.23333333333332,81.91368185547022,1.5667671304417252
09/27/2023,25.318181818181817,18.23636363636363,20.576940473921606,85.73207547169811,51.73272727272728,73.77146192579333,2.8087247548988072
09/28/2023,24.88703703703704,18.9,20.803053780904474,84.81296296296296,55.21666666666667,73.01186005529729,3.0282550835887045
09/29/2023,,,,,,,
